time,forecast,load
6650,0,4406.228525
6651,0,4368.880019
6652,0,5219.06867
6653,0,5169.990337
6654,0,6984.97371
6655,1934.691866,7951.934039
6656,6284.692596,8369.988494
6657,9965.273856,8914.062891
6658,12684.9045,9188.094555
6659,14324.24392,9287.067438
6660,14937.56321,9034.303491
6661,14404.04047,9247.98118
6662,12905.65994,9269.814982
6663,10320.86981,9294.571368
6664,6745.481748,9347.41483
6665,2360.471004,9375.060887
6666,0,7050.75816
6667,0,7046.374285
6668,0,5935.713703
6669,0,5681.323904
6670,0,4927.567331
6671,0,4879.897631
6672,0,4746.781867
6673,0,4721.531802
6674,0,4696.939976
6675,0,4659.835019
6676,0,5516.507329
6677,0,5498.320173
6678,0,7399.868615
6679,1978.009997,8407.712197
6680,6405.428628,8772.51508
6681,10047.86125,9100.864663
6682,12743.64095,9188.087972
6683,14314.2613,9234.717655
6684,14868.75827,8984.909202
6685,14343.13576,9247.632313
6686,12882.08808,9304.85965
6687,10275.07856,9426.443058
6688,6685.99392,9536.71133
6689,2267.385756,9479.233862
6690,0,7053.86505
6691,0,7042.365607
6692,0,5956.198114
6693,0,5697.977362
6694,0,4963.441381
6695,0,4961.084884
6696,0,4863.395568
6697,0,4855.48353
6698,0,4835.815335
6699,0,4791.022141
6700,0,4977.192003
6701,0,4954.324765
6702,0,5518.561036
6703,1943.036478,6376.391847
6704,6350.964312,6538.437234
6705,10057.67213,7411.361476
6706,12698.02145,7488.915248
6707,14206.19138,7515.297485
6708,14761.78322,7321.393309
6709,14325.68227,7293.931559
6710,12722.19442,7304.845169
6711,10132.55251,6669.078017
6712,6542.866764,6716.820124
6713,2184.240192,6408.165065
6714,0,6085.107727
6715,0,6054.493011
6716,0,5170.852631
6717,0,5165.165442
6718,0,4945.221313
6719,0,4951.270534
6720,0,4875.619074
6721,0,4751.13283
6722,0,4696.156672
6723,0,4591.555841
6724,0,4755.799748
6725,0,4637.316647
6726,0,5212.868055
6727,1823.616434,5245.681291
6728,6146.39574,5849.03015
6729,9812.979864,5884.252543
6730,12447.83338,6021.765346
6731,14113.14907,6048.351637
6732,14586.69022,6078.637234
6733,14005.07916,5985.186979
6734,12398.95074,5974.312864
6735,5357.146188,6001.68246
6736,6062.477328,5861.694677
6737,1219.964183,5499.893365
6738,0,5178.692263
6739,0,5115.106332
6740,0,4872.275218
6741,0,4804.805675
6742,0,4589.969484
6743,0,4596.545296
6744,0,4524.731372
6745,0,4526.916727
6746,0,4528.029152
6747,0,4537.356405
6748,0,4756.365834
6749,0,4756.036714
6750,0,5352.348993
6751,1746.290845,5296.89232
6752,6045.109716,5858.752347
6753,9767.660916,5819.995208
6754,12430.5731,5886.385239
6755,14152.02762,5936.740556
6756,14608.88813,5920.060769
6757,14218.57842,5867.019834
6758,12659.65813,5896.666939
6759,10128.43066,5899.424962
6760,6532.583592,5769.047475
6761,2130.280374,5435.405647
6762,0,5161.479301
6763,0,5145.839532
6764,0,4964.771025
6765,0,5001.586357
6766,0,4777.82444
6767,0,4741.042019
6768,0,4639.982517
6769,0,4731.01045
6770,0,4697.565304
6771,0,4663.317106
6772,0,5562.61042
6773,0,5566.138583
6774,0,7400.112164
6775,1847.080958,8311.385436
6776,6215.672976,8580.868665
6777,9863.214984,8840.939071
6778,12472.39277,8939.056243
6779,14064.00882,9026.720572
6780,14624.15188,8820.559977
6781,14090.56474,9062.028536
6782,12468.52853,9122.626059
6783,9946.274676,9115.549985
6784,6319.449288,9147.869542
6785,1999.963174,9133.177638
6786,0,6972.473743
6787,0,6884.677765
6788,0,5742.105734
6789,0,5468.857375
6790,0,4742.266345
6791,0,4768.141737
6792,0,4680.622221
6793,0,4670.821035
6794,0,4689.956056
6795,0,4697.769358
6796,0,5593.988694
6797,0,5586.91262
6798,0,7421.781407
6799,1742.083117,8375.537453
6800,5455.98486,8659.692839
6801,9797.651712,8935.672892
6802,12415.71725,9113.035511
6803,14108.87694,9185.27729
6804,14675.73948,8927.50414
6805,14115.21,9163.956914
6806,12478.31794,9191.346258
6807,8347.445376,9222.026798
6808,3809.71128,9261.935856
6809,836.9428608,9206.360699
6810,0,7026.679761
6811,0,6997.447347
6812,0,5834.792431
6813,0,5509.839363
6814,0,4716.390952
6815,0,4711.184278
6816,0,4606.767755
6817,0,4553.108075
6818,0,4529.266642
6819,0,4537.777678
6820,0,5426.703721
6821,0,5439.374831
6822,0,7319.734545
6823,1728.498167,8296.79885
6824,6077.097036,8609.021567
6825,9732.603672,8858.514064
6826,12340.72952,8981.038755
6827,14053.89739,9074.067735
6828,14664.29704,8852.81371
6829,14120.12617,9117.676099
6830,12480.07831,9136.495165
6831,8626.100016,9153.293435
6832,5257.813752,9181.275194
6833,1909.503462,9178.681731
6834,0,6953.595436
6835,0,6866.813147
6836,0,5737.787684
6837,0,5470.522721
6838,0,4697.150613
6839,0,4670.327356
6840,0,4567.056169
6841,0,4549.711559
6842,0,4545.933265
6843,0,4545.044642
6844,0,5454.98827
6845,0,5455.383214
6846,0,7368.826043
6847,1893.709454,8323.398306
6848,6461.052216,8661.680722
6849,10143.35092,8944.098357
6850,12774.94129,9092.564264
6851,14313.63872,9173.672529
6852,14817.2136,8914.181374
6853,14244.31855,9135.316916
6854,12686.32139,9199.528174
6855,10029.914,9232.650783
6856,6345.532908,9241.128907
6857,1917.167538,9182.367872
6858,0,6933.137354
6859,0,6792.833615
6860,0,5661.866346
6861,0,5428.382232
6862,0,4721.577879
6863,0,4711.914924
6864,0,4608.011827
6865,0,4585.263072
6866,0,4562.474822
6867,0,4538.534654
6868,0,4714.014708
6869,0,4706.938634
6870,0,5365.487453
6871,1856.481796,6179.262298
6872,6428.334984,6225.154752
6873,10149.42636,7035.987267
6874,12810.10588,7110.137941
6875,14358.03455,7145.959331
6876,14858.28188,6985.158017
6877,14341.82621,6966.733895
6878,12655.4504,6984.842062
6879,9922.015836,6392.077693
6880,6125.099484,6446.948534
6881,1757.04202,6151.273957
6882,0,5821.370928
6883,0,5785.075605
6884,0,4897.558195
6885,0,4875.184636
6886,0,4610.434148
6887,0,4601.218796
6888,0,4551.469059
6889,0,4455.438506
6890,0,4448.49408
6891,0,4427.87802
6892,0,4623.164499
6893,0,4612.290384
6894,0,5233.181324
6895,1623.633427,5141.791359
6896,5945.154708,5707.581075
6897,8885.111436,5691.105342
6898,8178.041388,5765.473235
6899,14054.15501,5785.319154
6900,13930.1129,5826.485449
6901,3939.764424,5802.762499
6902,3690.649752,5808.074492
6903,339.9264588,5816.651352
6904,406.2819,5657.442977
6905,321.3802536,5278.540604
6906,0,4977.290739
6907,0,4919.09579
6908,0,4684.41368
6909,0,4676.00138
6910,0,4458.163617
6911,0,4427.785867
6912,0,4301.318322
6913,0,4401.963133
6914,0,4387.514777
6915,0,4345.552013
6916,0,5191.481855
6917,0,5169.253109
6918,0,7043.649174
6919,1139.053438,7967.389501
6920,4253.046948,8333.74583
6921,9636.319692,8714.590009
6922,12197.1086,8886.239109
6923,13831.91827,8996.349404
6924,14464.58023,8800.404686
6925,14107.82501,9074.43635
6926,12638.83417,9111.02788
6927,9968.622864,9119.459928
6928,6185.274288,9154.919287
6929,1753.28512,9151.661001
6930,0,6992.089278
6931,0,6923.138696
6932,0,5809.232993
6933,0,5564.137535
6934,0,4811.19718
6935,0,4778.153559
6936,0,4683.169607
6937,0,4644.866654
6938,0,4595.446036
6939,0,4558.406903
6940,0,5429.297185
6941,0,5386.393137
6942,0,7266.871335
6943,1710.63035,8230.204765
6944,6264.426804,8613.4581
6945,10050.75943,9003.524214
6946,12815.19379,9171.618821
6947,14410.73849,9203.85939
6948,14957.63579,8939.918536
6949,14419.08954,9207.394135
6950,12814.20626,9292.517661
6951,10068.23438,9318.215329
6952,6243.474036,9267.919252
6953,1734.101315,9187.528469
6954,0,7059.0059
6955,0,7001.140071
6956,0,5870.580909
6957,0,5551.420349
6958,0,4752.159684
6959,0,4743.931691
6960,0,4669.287337
6961,0,4634.130768
6962,0,4616.417545
6963,0,4629.8193
6964,0,5511.721928
6965,0,5488.374175
6966,0,7331.003605
6967,1747.765697,8216.730604
6968,6401.671728,8541.420375
6969,10301.4198,8948.245265
6970,13000.65584,9110.56053
6971,14650.98688,9212.126877
6972,15176.18003,8941.603629
6973,14587.76362,9155.459043
6974,12963.04391,9168.09724
6975,10186.90949,9194.979739
6976,6302.296356,9220.019168
6977,1720.864146,9236.705538
6978,0,7082.228588
6979,0,7050.205239
6980,0,5952.676533
6981,0,5690.032412
6982,0,4935.209491
6983,0,4936.144191
6984,0,4812.349099
6985,0,4641.535962
6986,0,4479.497158
6987,0,4399.185363
6988,0,5247.142583
6989,0,5133.13551
6990,0,7111.066058
6991,1734.552143,8222.648176
6992,6439.519812,8649.595446
6993,10420.54573,8966.761541
6994,13140.94922,9113.548937
6995,14812.64092,9383.664077
6996,15320.46646,8846.672336
6997,14728.63663,9217.682418
6998,13030.45343,9261.646231
6999,10191.56804,9281.380249
7000,6289.952256,9388.693026
7001,1677.067279,9469.110139
7002,0,7089.265168
7003,0,7039.21264
7004,0,5948.634943
7005,0,5681.712265
7006,0,4935.012019
7007,0,4931.345626
7008,0,4783.123267
7009,0,4728.410404
7010,0,4710.598445
7011,0,4705.668232
7012,0,5618.982046
7013,0,5635.319549
7014,0,7556.312385
7015,1618.805274,8499.819642
7016,6246.00726,8796.336766
7017,10090.81872,9036.054407
7018,12737.84459,9102.938118
7019,14366.87936,9126.299036
7020,14770.13428,8872.448993
7021,14200.6097,9129.504662
7022,12268.57558,9163.798937
7023,9306.850296,9135.165521
7024,5984.247936,9142.629956
7025,1408.270745,9004.004729
7026,0,6751.838463
7027,0,6715.200855
7028,0,5578.915011
7029,0,5252.204444
7030,0,4486.592979
7031,0,4519.55761
7032,0,4509.565536
7033,0,4593.471318
7034,0,4642.562816
7035,0,4606.899403
7036,0,4770.544311
7037,0,4737.71791
7038,0,5400.341231
7039,1548.804566,6255.242877
7040,6059.922636,6312.601863
7041,9713.62596,7131.583382
7042,12091.07815,7221.163188
7043,13655.10782,7241.022272
7044,14059.8655,7032.952783
7045,13575.41861,6999.382571
7046,12083.52142,7064.739166
7047,9529.00116,6431.967004
7048,5856.921228,6427.648953
7049,1488.49022,6155.071998
7050,0,5916.019178
7051,0,5880.777039
7052,0,5010.367271
7053,0,5025.664756
7054,0,4816.272206
7055,0,4786.519783
7056,0,4666.02247
7057,0,4528.417513
7058,0,4511.112398
7059,0,4522.927796
7060,0,4771.617242
7061,0,4807.905982
7062,0,5468.218883
7063,1696.727674,5380.962662
7064,6611.006196,5949.852686
7065,10711.09364,5961.003262
7066,13584.886,6062.977717
7067,15216.38959,6102.932852
7068,15792.11842,6113.741143
7069,15171.28532,6104.380978
7070,13417.07064,6145.014099
7071,10423.42244,6139.136021
7072,6197.189028,5940.156819
7073,1453.662684,5581.324167
7074,0,5364.5725
7075,0,5298.274623
7076,0,5077.389212
7077,0,5082.418161
7078,0,4877.738605
7079,0,4882.14881
7080,0,4801.389412
7081,0,4914.902804
7082,0,4899.914692
7083,0,4887.875493
7084,0,5772.114871
7085,0,5787.61641
7086,0,7655.272103
7087,1608.33533,8549.338996
7088,6603.835884,8825.503356
7089,10762.29482,9058.855822
7090,13518.01318,9125.245852
7091,14837.65114,9135.968573
7092,15210.37855,8865.807357
7093,14610.1118,9090.115613
7094,13065.8971,9102.161395
7095,10288.81808,9106.571599
7096,6213.547644,9138.423806
7097,1461.182924,9125.081293
7098,0,6997.704061
7099,0,6867.951901
7100,0,5747.681022
7101,0,5517.178733
7102,0,4809.419933
7103,0,4814.244828
7104,0,4704.549224
7105,0,4642.865606
7106,0,4567.556431
7107,0,4495.28174
7108,0,5332.252943
7109,0,5312.374112
7110,0,7192.141411
7111,1789.237579,8113.229033
7112,6946.980396,8481.000577
7113,11130.12754,8823.015211
7114,14035.43491,8989.372066
7115,15690.03808,9135.961991
7116,16149.02392,8924.871183
7117,15433.98924,9191.609553
7118,13555.86126,9194.189852
7119,10654.91189,9170.282595
7120,6454.719156,9205.017891
7121,1542.84505,9190.148262
7122,0,7074.908965
7123,0,7014.647144
7124,0,5899.958136
7125,0,5661.840016
7126,0,4907.780654
7127,0,4887.158012
7128,0,4721.597626
7129,0,4642.431168
7130,0,4640.831646
7131,0,4621.328011
7132,0,5470.865006
7133,0,5419.120803
7134,0,7226.19872
7135,1538.39044,8053.67811
7136,6616.094112,8304.77013
7137,10560.36682,8536.536239
7138,13103.35876,8616.143717
7139,14640.23141,8677.932654
7140,15020.49409,8463.820527
7141,14375.31629,8712.384907
7142,12709.46389,8747.659959
7143,10136.28794,8744.322685
7144,6226.814868,8789.510823
7145,1458.90517,8783.046911
7146,0,6611.758526
7147,0,6494.657729
7148,0,5395.601907
7149,0,5195.971048
7150,0,4484.223317
7151,0,4445.676815
7152,0,4331.406447
7153,0,4341.391939
7154,0,4361.218112
7155,0,4363.640433
7156,0,5240.909055
7157,0,5215.816967
7158,0,7058.248925
7159,1493.331254,7994.318077
7160,6452.293272,8250.919561
7161,10434.86489,8494.092959
7162,12889.21546,8645.132583
7163,14363.68063,8729.992812
7164,14869.72433,8428.960166
7165,14330.55551,8685.225947
7166,12431.83972,8675.424762
7167,10029.26996,8672.778639
7168,6063.786876,8705.400986
7169,1304.378506,8658.060405
7170,0,6486.00188
7171,0,6439.87246
7172,0,5351.328722
7173,0,5070.681752
7174,0,4272.869213
7175,0,4176.187003
7176,0,4080.202527
7177,0,4098.468672
7178,0,4079.366563
7179,0,4056.690214
7180,0,4958.860035
7181,0,4975.8097
7182,0,6888.462642
7183,1440.814086,7828.046793
7184,6476.015412,8126.446481
7185,10651.2838,8327.104194
7186,13467.67072,8487.076127
7187,15099.36752,8668.552742
7188,15591.49996,8525.036796
7189,14917.0398,8826.911988
7190,13225.12525,8862.891356
7191,10291.26544,8814.675317
7192,6148.843092,8817.499164
7193,1256.590738,8770.53378
7194,0,6579.155926
7195,0,6548.040948
7196,0,5467.30393
7197,0,5160.465612
7198,0,4395.091114
7199,0,4408.624517
7200,0,4274.205439
7201,0,4195.052146
7202,0,4156.466149
7203,0,4135.85009
7204,0,4309.83594
7205,0,4268.742052
7206,0,4893.358627
7207,1385.956906,5708.792236
7208,6454.418604,5787.267543
7209,10637.22226,6610.44863
7210,13400.81936,6761.494835
7211,15000.05656,6978.667776
7212,15424.758,6910.513664
7213,14745.03818,6751.015663
7214,13077.2966,6825.396721
7215,10171.43106,6249.094921
7216,6056.98152,6214.445196
7217,1183.140122,5857.574098
7218,0,5601.275405
7219,0,5545.325052
7220,0,4615.871206
7221,0,4648.322411
7222,0,4422.118425
7223,0,4370.723089
7224,0,4258.414275
7225,0,4114.694274
7226,0,4065.635688
7227,0,4027.490712
7228,0,4205.07055
7229,0,4167.722044
7230,0,4781.688305
7231,1236.024394,4692.444201
7232,6378.421884,5279.376568
7233,10489.3292,5498.149031
7234,13229.5906,5835.305858
7235,14857.85252,6039.919589
7236,15294.83366,6153.808178
7237,14676.1259,6153.985903
7238,12961.34794,6240.669456
7239,10185.17058,6210.851209
7240,6054.276552,5824.188193
7241,1128.843257,5353.178375
7242,0,5144.068868
7243,0,5092.726191
7244,0,5013.921764
7245,0,5126.520204
7246,0,4787.118781
7247,0,4768.510351
7248,0,4690.864426
7249,0,4831.391966
7250,0,4886.006093
7251,0,4871.663055
7252,0,5714.038404
7253,0,5699.81385
7254,0,7553.653097
7255,876.313026,8468.559851
7256,6253.542528,8770.073012
7257,10290.66433,9092.886801
7258,12964.67548,9227.154484
7259,12980.51886,9322.803257
7260,15089.64252,9114.983899
7261,14451.14126,9421.795888
7262,12797.43976,9394.880477
7263,9929.357892,8999.515536
7264,5863.9842,8760.66677
7265,974.153436,8693.532929
7266,0,6579.55087
7267,0,6422.9952
7268,0,5283.069292
7269,0,5008.853321
7270,0,4285.356015
7271,0,4399.744866
7272,0,4432.748992
7273,0,4387.21857
7274,0,4383.400781
7275,0,4540.706844
7276,0,5450.308188
7277,0,5491.395494
7278,0,7447.762118
7279,1109.706682,8427.76217
7280,6199.335828,8704.874395
7281,10240.85857,9009.711665
7282,10732.96954,9226.957012
7283,14381.06971,9080.841019
7284,14814.78772,8648.088078
7285,14156.40709,8863.496937
7286,8976.393372,8864.589614
7287,5626.161696,8902.023691
7288,2695.135656,8922.330378
7289,309.2937696,8795.30333
7290,0,6452.892436
7291,0,6414.984426
7292,0,5324.643695
7293,0,5075.500065
7294,0,4337.9296
7295,0,4321.539438
7296,0,4225.752434
7297,0,4245.92089
7298,0,4278.247029
7299,0,4293.024505
7300,0,5190.527408
7301,0,5190.902604
7302,0,7049.435099
7303,859.4799672,7972.905548
7304,5808.961716,8273.108812
7305,9353.521728,8627.011251
7306,12528.59599,8764.254175
7307,11809.35359,8754.117288
7308,15020.47262,8572.449783
7309,14486.30585,8924.594722
7310,12840.28988,8926.121837
7311,9821.202108,8879.432914
7312,5501.153532,8866.58408
7313,661.7060172,8827.984918
7314,0,6635.507805
7315,0,6586.337319
7316,0,5429.659216
7317,0,5110.610557
7318,0,4344.61073
7319,0,4311.626352
7320,0,4174.054307
7321,0,4141.905893
7322,0,4125.943586
7323,0,4101.720375
7324,0,4980.667507
7325,0,4970.22783
7326,0,6859.598843
7327,924.7362468,7807.101614
7328,4654.520016,8065.611992
7329,5564.913492,8361.721007
7330,7281.151284,8552.663105
7331,4684.704024,8691.946572
7332,14077.42632,8519.777462
7333,14334.22654,8805.74959
7334,11318.74538,8874.384217
7335,9765.943476,8895.638769
7336,5309.78778,8932.717397
7337,338.3872032,8953.39928
7338,0,6735.468048
7339,0,6628.405402
7340,0,5513.209549
7341,0,5262.729693
7342,0,4514.120553
7343,0,4518.62291
7344,0,4393.906283
7345,0,4331.419612
7346,0,4285.823365
7347,0,4254.708387
7348,0,5138.250031
7349,0,5110.011559
7350,0,6965.799195
7351,871.2294036,7878.349451
7352,6038.068212,8173.977952
7353,10615.73279,8536.049142
7354,12924.10096,8711.456789
7355,15416.04199,8837.667621
7356,13723.54781,8641.782144
7357,15202.77888,8908.112406
7358,13380.72532,8953.906125
7359,10322.02908,8960.587255
7360,5968.6407,8992.347308
7361,696.2566164,9017.729021
7362,0,6851.04173
7363,0,6803.503677
7364,0,5701.387042
7365,0,5442.988565
7366,0,4704.799355
7367,0,4710.657687
7368,0,4646.150221
7369,0,4652.851098
7370,0,4652.041464
7371,0,4668.99113
7372,0,4891.647205
7373,0,4862.237066
7374,0,5448.577018
7375,783.2106036,6286.594822
7376,6142.402692,6317.374099
7377,10488.10553,7138.501478
7378,13257.47753,7233.340618
7379,14771.18621,7252.080695
7380,15160.61573,7033.716341
7381,14506.74338,6986.487661
7382,9970.59792,6973.948199
7383,6889.059732,6336.963304
7384,5148.970992,6330.111032
7385,532.7327136,6006.895716
7386,0,5645.186558
7387,0,5537.992264
7388,0,4598.750398
7389,0,4572.203601
7390,0,4337.679469
7391,0,4317.234552
7392,0,4211.33699
7393,0,4091.70197
7394,0,4055.261834
7395,0,4019.960453
7396,0,4211.731933
7397,0,4190.161427
7398,0,4806.286713
7399,722.1684924,4760.144128
7400,6153.90954,5335.484899
7401,10459.98245,5381.416847
7402,13200.52292,5557.739448
7403,14798.38616,5690.328619
7404,15208.03854,5749.306874
7405,14535.33876,5725.82089
7406,12800.10179,5701.795151
7407,10016.02421,5677.815488
7408,5813.147976,5489.512929
7409,632.4343992,5133.3264
7410,0,4837.605746
7411,0,4746.676549
7412,0,4516.207172
7413,0,4507.755377
7414,0,4279.056664
7415,0,4269.940048
7416,0,4176.25941
7417,0,4235.468048
7418,0,4176.680683
7419,0,4142.972241
7420,0,4108.901767
7421,0,4962.684406
7422,0,4953.574372
7423,646.07946,6723.62632
7424,5922.956796,7733.977794
7425,10081.3084,8038.709745
7426,12738.33835,8351.939568
7427,14273.64384,8494.224607
7428,14733.78895,8623.654229
7429,14096.18935,8476.465307
7430,12343.28422,8877.813645
7431,9553.925508,8884.567181
7432,5449.243908,8741.321113
7433,536.4939072,8774.845248
7434,0,8889.418406
7435,0,6681.847862
7436,0,6643.321108
7437,0,5526.170284
7438,0,5227.454641
7439,0,4445.696562
7440,0,4426.067862
7441,0,4328.095503
7442,0,4300.028173
7443,0,4303.977609
7444,0,4281.123536
7445,0,5141.291097
7446,0,5125.697405
7447,653.3656992,6878.306008
7448,5959.967628,7898.340183
7449,10235.08368,8341.401155
7450,12979.89629,8777.550612
7451,14624.88179,8934.527555
7452,15193.977,8968.571699
7453,14599.33487,8785.693034
7454,12802.48474,9107.901243
7455,9919.654356,9110.323564
7456,5566.480656,9071.724403
7457,264.7777248,8884.01426
7458,0,8802.063449
7459,0,6603.997883
7460,0,6535.106543
7461,0,5367.508248
7462,0,5078.791262
7463,0,4342.596518
7464,0,4331.176063
7465,0,4223.15897
7466,0,4198.646133
7467,0,4155.34056
7468,0,4120.973878
7469,0,4997.413119
7470,0,4985.400249
7471,535.283112,6760.830014
7472,4763.448648,7855.311071
7473,3682.599252,8364.367129
7474,10355.39035,8831.638147
7475,13154.08764,9030.334307
7476,7613.30418,9161.323956
7477,2023.932196,8869.315773
7478,5308.199148,8883.119054
7479,3980.7039,8829.959637
7480,957.075642,8845.105726
7481,375.4774668,8962.904258
7482,0,9019.144236
7483,0,6701.812265
7484,0,6574.067735
7485,0,5425.453066
7486,0,5149.742892
7487,0,4355.103067
7488,0,4299.55424
7489,0,4167.906351
7490,0,4147.869542
7491,0,4232.262422
7492,0,4192.458682
7493,0,5065.791033
7494,0,5152.402179
7495,510.4253148,6904.365707
7496,5763.986256,7915.125289
7497,8489.84262,8291.388122
7498,13201.48898,8640.952762
7499,13437.01441,8785.238849
7500,12305.15705,8846.007514
7501,13999.8195,8699.437337
7502,13230.1917,8944.611784
7503,10186.75921,8926.648429
7504,5817.849468,9067.774966
7505,500.451282,9222.711367
7506,0,9293.814392
7507,0,6921.203472
7508,0,6814.186903
7509,0,5716.375154
7510,0,5403.257232
7511,0,4577.686736
7512,0,4565.489559
7513,0,4499.224594
7514,0,4449.507769
7515,0,4398.151927
7516,0,4324.870129
7517,0,5121.162135
7518,0,5075.95425
7519,547.7195244,6834.35536
7520,6182.547852,7863.019055
7521,10510.06729,8253.203651
7522,13350.8848,8630.098394
7523,15020.6873,8823.765604
7524,15496.78314,8969.34184
7525,14837.75848,8796.527655
7526,13015.96253,9057.842133
7527,10117.88987,9050.529093
7528,5721.86604,8995.000013
7529,456.1692384,9023.653176
7530,0,9084.862862
7531,0,6715.227185
7532,0,6600.976564
7533,0,5462.274981
7534,0,5188.309141
7535,0,4441.240281
7536,0,4439.212904
7537,0,4223.994934
7538,0,4275.403435
7539,0,4371.565636
7540,0,4341.721059
7541,0,4494.235139
7542,0,4473.586167
7543,370.076118,4961.723376
7544,5773.110156,4953.653361
7545,10289.37625,5612.090279
7546,13577.07164,5670.759161
7547,14025.13027,5765.381081
7548,15596.54494,5822.759814
7549,15014.20397,5853.901122
7550,13018.00199,5809.753002
7551,9415.800396,5820.745601
7552,4951.937688,5824.971498
7553,375.8746248,5645.068075
7554,0,5391.975008
7555,0,5014.718234
7556,0,4959.353714
7557,0,4766.983236
7558,0,4748.828992
7559,0,4470.18307
7560,0,4424.158967
7561,0,4317.425441
7562,0,4298.514222
7563,0,4258.769724
7564,0,4233.63156
7565,0,4496.203275
7566,0,4508.03842
7567,323.5506684,5022.952809
7568,5693.95764,5085.873918
7569,10083.79868,5725.182398
7570,12635.48516,5680.422116
7571,14092.64713,5712.675849
7572,14663.52419,5730.000711
7573,14299.46984,5743.626267
7574,12720.88487,5754.888744
7575,9890.801364,5780.790467
7576,5553.535452,5748.437998
7577,361.800204,5534.957781
7578,0,5216.59369
7579,0,4848.894553
7580,0,4758.847396
7581,0,4479.786783
7582,0,4528.29903
7583,0,4364.825264
7584,0,4389.680385
7585,0,4420.341179
7586,0,4421.045495
7587,0,4395.117443
7588,0,4379.596157
7589,0,5242.916685
7590,0,5281.377616
7591,308.2289568,7052.765791
7592,5461.158648,8026.966754
7593,9994.577676,8299.701686
7594,13071.73639,8517.026022
7595,14830.95312,8564.208625
7596,15225.98579,8685.133794
7597,14637.84846,8530.427777
7598,12761.78141,8612.464159
7599,9699.328272,8551.372956
7600,5350.770192,8529.670801
7601,307.3380348,8567.045637
7602,0,8626.458329
7603,0,6630.538098
7604,0,6733.098386
7605,0,5628.849055
7606,0,5370.45716
7607,0,4629.891706
7608,0,4409.388074
7609,0,4226.469915
7610,0,4214.299067
7611,0,4214.891483
7612,0,4296.328867
7613,0,5237.453298
7614,0,5270.371853
7615,242.5433172,7005.385715
7616,5568.885072,8029.606294
7617,9984.723864,8321.094468
7618,12932.9243,8312.2214
7619,14596.0932,8489.182493
7620,15027.21358,8608.429151
7621,14429.6518,8414.834347
7622,12575.33183,8669.243894
7623,9627.775428,8634.745564
7624,5296.327344,8603.959705
7625,296.322804,8611.555788
7626,0,8626.484659
7627,0,6368.86817
7628,0,6298.9039
7629,0,5207.194031
7630,0,4928.587602
7631,0,4170.480067
7632,0,4156.005382
7633,0,4063.094884
7634,0,4057.453772
7635,0,4048.580704
7636,0,4044.420631
7637,0,4933.373003
7638,0,4943.641539
7639,241.6717164,6724.449119
7640,5443.53342,7733.233983
7641,10068.92136,8011.169007
7642,13116.77626,8237.787684
7643,14792.18191,8301.162977
7644,15301.59608,8325.682397
7645,14664.16823,8087.221993
7646,12900.42175,8363.932691
7647,9795.826932,8392.125087
7648,5345.982828,8414.998907
7649,279.685104,8533.218712
7650,0,8671.764951
7651,0,6511.219033
7652,0,6489.918405
7653,0,5402.776717
7654,0,5159.35977
7655,0,4449.40245
7656,0,4491.141414
7657,0,4390.569009
7658,0,4345.624419
7659,0,4333.907757
7660,0,4310.862794
7661,0,5161.828168
7662,0,5150.78291
7663,267.791832,6963.640169
7664,5885.301924,8000.466034
7665,10627.1323,8413.096595
7666,13665.34806,8723.212946
7667,15336.7392,8854.005124
7668,15848.98715,8944.638113
7669,15024.3154,8693.335457
7670,12946.2774,8880.992941
7671,9704.351784,8848.245529
7672,5164.406484,8823.982823
7673,259.730598,8842.946701
7674,0,8904.814627
7675,0,6675.337874
7676,0,6620.249815
7677,0,5501.979984
7678,0,5225.539164
7679,0,4459.71048
7680,0,4459.861875
7681,0,4348.342948
7682,0,4269.525357
7683,0,4221.006527
7684,0,4207.203246
7685,0,5095.852828
7686,0,5072.49191
7687,249.0652956,6861.65255
7688,5413.843176,7830.475696
7689,10380.46498,8169.666483
7690,13334.65499,8539.353504
7691,14978.84617,8785.870759
7692,15393.00683,8941.827431
7693,14702.01631,8733.277427
7694,12436.36946,8964.115418
7695,7992.729612,8938.463827
7696,3126.900072,8912.555522
7697,137.1541144,8939.21422
7698,0,8995.526605
7699,0,6692.090068
7700,0,6590.964742
7701,0,5476.657513
7702,0,5188.697502
7703,0,4415.160834
7704,0,4425.277975
7705,0,4349.494867
7706,0,4346.052275
7707,0,4324.251384
7708,0,4268.649898
7709,0,4433.137354
7710,0,4399.047133
7711,130.2227412,4926.329841
7712,5016.298752,5789.01846
7713,9602.42172,5915.7493
7714,12422.22205,6841.457763
7715,14042.51935,6981.649601
7716,14714.03839,7031.906182
7717,14210.69966,6863.291566
7718,12529.30444,6833.789274
7719,9552.229536,6849.363219
7720,5211.829296,6199.174041
7721,225.7660752,6241.360607
7722,0,6000.227751
7723,0,5586.28071
7724,0,5538.999371
7725,0,4656.194955
7726,0,4682.175666
7727,0,4474.027188
7728,0,4450.073854
7729,0,4231.110503
7730,0,4209.816457
7731,0,4204.063444
7732,0,4187.725941
7733,0,4367.767594
7734,0,4325.396721
7735,196.4197486,4858.860298
7736,5237.140068,4843.622055
7737,10027.18757,5420.766401
7738,13117.44176,5403.843065
7739,14828.5487,5600.386781
7740,14726.01754,5780.316534
